,experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate,filename,experiment_name
2323,1,EvolutionaryStrategy,27,0.9987539052963256,2.084346246933033,0.456959706959707,0.6285433469191268,0.0,0.9988431930541992,12,1,0,1,34 > 00 > 00 > 33 > 01 > 00 > 03 > 24 > 05 > 00 > 00 > 27 > 10 > 00 > 13 > 15 > 00 > 00 > 13 > 24 > 00 > 00 > 27 > 26 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,24,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2324,1,EvolutionaryStrategy,26,0.9987539052963256,2.0845502757623864,0.4597069597069597,0.6260001230012275,0.0,0.9988431930541992,16,1,0,1,03 > 33 > 33 > 05 > 00 > 32 > 00 > 24 > 00 > 10 > 00 > 06 > 00 > 00 > 00 > 00 > 27 > 29 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,25,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2325,1,EvolutionaryStrategy,25,0.998754382133484,2.085321724075659,0.4542124542124542,0.6322657787857817,0.0,0.9988434910774232,16,1,0,1,16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 00 > 33 > 00 > 05 > 11 > 24 > 00 > 30 > 34 > 21 > 26 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,26,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2326,1,EvolutionaryStrategy,24,0.998753309249878,2.08800551813455,0.4633699633699634,0.6257927789429006,0.0,0.9988427758216858,15,1,0,1,16 > 00 > 00 > 00 > 00 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 00 > 33 > 00 > 05 > 11 > 14 > 00 > 13 > 34 > 20 > 26 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,27,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2327,1,EvolutionaryStrategy,23,0.9987529516220092,2.0880477603782213,0.456959706959707,0.6322455160154076,0.0,0.9988425374031068,17,1,0,1,30 > 00 > 00 > 00 > 04 > 00 > 00 > 00 > 00 > 00 > 10 > 11 > 00 > 06 > 12 > 28 > 27 > 28 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,28,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2328,1,EvolutionaryStrategy,22,0.998753547668457,2.0901179088117505,0.4642857142857143,0.6269892398904161,0.0,0.99884295463562,11,1,0,1,34 > 00 > 00 > 33 > 01 > 00 > 03 > 24 > 05 > 00 > 34 > 27 > 10 > 00 > 14 > 15 > 00 > 00 > 13 > 24 > 00 > 00 > 27 > 28 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,29,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2329,1,EvolutionaryStrategy,21,0.9987539052963256,2.090899815713985,0.4652014652014652,0.6268551574583205,0.0,0.9988431930541992,13,1,0,1,08 > 00 > 00 > 00 > 34 > 00 > 00 > 00 > 00 > 00 > 01 > 25 > 21 > 00 > 05 > 07 > 00 > 00 > 00 > 11 > 00 > 06 > 13 > 17 > 20 > 26 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,30,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2330,1,EvolutionaryStrategy,20,0.998753786087036,2.094676851410771,0.4789377289377289,0.6168959890234875,0.0,0.9988431334495544,15,1,0,1,01 > 02 > 03 > 00 > 07 > 00 > 00 > 00 > 00 > 00 > 00 > 13 > 00 > 32 > 00 > 13 > 14 > 28 > 00 > 27 > 26 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,31,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2331,1,EvolutionaryStrategy,19,0.9987534284591676,2.0954578116670137,0.4734432234432234,0.623171693192815,0.0,0.9988428950309752,16,1,0,1,32 > 00 > 34 > 00 > 00 > 00 > 21 > 00 > 00 > 00 > 00 > 22 > 00 > 00 > 03 > 00 > 00 > 00 > 32 > 00 > 12 > 14 > 00 > 00 > 27 > 05 > 27,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,32,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2332,1,EvolutionaryStrategy,18,0.9987539052963256,2.0972103965499658,0.4716117216117216,0.6267554818840448,0.0,0.9988431930541992,16,1,0,1,10 > 27 > 03 > 04 > 11 > 00 > 13 > 00 > 00 > 13 > 00 > 00 > 00 > 14 > 00 > 00 > 27 > 29 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,33,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2333,1,EvolutionaryStrategy,17,0.9987536668777466,2.097307474452015,0.4606227106227106,0.6378417495890394,0.0,0.9988430142402648,17,1,0,1,03 > 00 > 02 > 11 > 00 > 33 > 00 > 00 > 00 > 00 > 03 > 00 > 00 > 00 > 00 > 34 > 00 > 00 > 17 > 00 > 05 > 29 > 27,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,34,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2334,1,EvolutionaryStrategy,16,0.9987527132034302,2.1082814471144564,0.4725274725274725,0.636911556393167,0.0,0.9988424181938172,11,1,0,1,27 > 00 > 00 > 00 > 31 > 00 > 00 > 00 > 01 > 00 > 03 > 04 > 28 > 06 > 13 > 34 > 25 > 24 > 00 > 00 > 34 > 14 > 00 > 00 > 16 > 26 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,35,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2335,1,EvolutionaryStrategy,15,0.9987540245056152,2.1095917131612483,0.4505494505494505,0.6601990099529538,0.0,0.998843252658844,9,1,0,1,34 > 23 > 00 > 03 > 04 > 05 > 07 > 00 > 09 > 08 > 16 > 10 > 11 > 12 > 00 > 00 > 13 > 19 > 28 > 27 > 29 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,36,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2336,1,EvolutionaryStrategy,14,0.9987534284591676,2.1151386069670544,0.4835164835164834,0.6327792284195956,0.0,0.9988428950309752,18,1,0,1,32 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 33 > 00 > 00 > 12 > 00 > 00 > 00 > 00 > 06 > 05 > 00 > 00 > 08 > 29 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,37,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2337,1,EvolutionaryStrategy,13,0.998753786087036,2.117946047706075,0.4771062271062271,0.6419966871502935,0.0,0.9988431334495544,16,1,0,1,10 > 01 > 21 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 32 > 00 > 12 > 14 > 13 > 00 > 27 > 29 > 27,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,38,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2338,1,EvolutionaryStrategy,12,0.9987530708312988,2.1185456017642146,0.4853479853479854,0.6343549598038327,0.0,0.9988426566123962,19,1,0,1,21 > 04 > 01 > 00 > 00 > 08 > 11 > 00 > 00 > 00 > 26 > 20 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,39,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2339,1,EvolutionaryStrategy,11,0.9987542629241944,2.120412841831694,0.4761904761904761,0.6453789341684397,0.0,0.9988434314727784,19,1,0,1,03 > 00 > 00 > 02 > 00 > 08 > 00 > 00 > 33 > 00 > 00 > 00 > 00 > 00 > 11 > 00 > 00 > 00 > 00 > 20 > 05 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,40,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2340,1,EvolutionaryStrategy,10,0.9987241625785828,2.1237249273634737,0.4725274725274725,0.6347633844031538,0.0176107257253584,0.998823344707489,5,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 19 > 20 > 17 > 29 > 27 > 20 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,41,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2341,1,EvolutionaryStrategy,9,0.9987527132034302,2.125624064460174,0.4835164835164834,0.6432651627498733,0.0,0.9988424181938172,7,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 00 > 09 > 08 > 09 > 10 > 11 > 00 > 06 > 13 > 24 > 17 > 28 > 27 > 28 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,42,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2342,1,EvolutionaryStrategy,8,0.9987527132034302,2.131607410385432,0.4981684981684982,0.634596494023117,0.0,0.9988424181938172,10,1,0,1,33 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 23 > 05 > 07 > 08 > 00 > 11 > 00 > 06 > 00 > 00 > 00 > 20 > 32 > 04 > 26 > 27,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,43,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2343,1,EvolutionaryStrategy,7,0.9987536668777466,2.132415963014018,0.4926739926739927,0.6408989560997604,0.0,0.9988430142402648,14,1,0,1,34 > 00 > 00 > 33 > 00 > 00 > 01 > 02 > 00 > 00 > 00 > 21 > 00 > 18 > 07 > 00 > 12 > 11 > 00 > 00 > 13 > 00 > 26 > 29 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,44,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2344,1,EvolutionaryStrategy,6,0.9987539052963256,2.135514899277317,0.4826007326007325,0.6540709736223852,0.0,0.9988431930541992,16,1,0,1,04 > 33 > 00 > 00 > 00 > 05 > 32 > 33 > 00 > 00 > 00 > 00 > 34 > 13 > 00 > 00 > 14 > 00 > 00 > 27 > 29 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,45,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
2345,1,EvolutionaryStrategy,5,0.998753309249878,2.152638909053272,0.4908424908424909,0.662953642389095,0.0,0.9988427758216858,21,1,0,1,23 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 19 > 00 > 00 > 33 > 00 > 00 > 00 > 00 > 00 > 08 > 29 > 28,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,EGW_ES_EGW_SBI_ES_OPC_SBM_RR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.0129945278167724,1,7,46,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,RankedRecombiner,,experiment_overall_results.csv,overall
