,trace,input_x_seq_len,true_x,true_y,pred_y,is_correct
13094,13094,4,019 -> 001 -> 011 -> 002,3,2,False
13095,13095,3,019 -> 001 -> 011,2,2,True
13096,13096,1,019,1,2,False
13097,13097,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
13098,13098,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
13099,13099,2,019 -> 001,2,14,False
13100,13100,1,019,1,2,False
13101,13101,3,019 -> 001 -> 011,2,2,True
13102,13102,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
13103,13103,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13104,13104,2,019 -> 001,2,14,False
13105,13105,3,019 -> 001 -> 011,12,2,False
13106,13106,3,019 -> 001 -> 011,2,2,True
13107,13107,4,019 -> 001 -> 011 -> 002,3,2,False
13108,13108,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13109,13109,1,019,1,2,False
13110,13110,3,019 -> 001 -> 011,2,2,True
13111,13111,4,019 -> 001 -> 011 -> 012,2,2,True
13112,13112,3,019 -> 001 -> 011,2,2,True
13113,13113,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13114,13114,1,019,1,2,False
13115,13115,2,019 -> 001,11,14,False
13116,13116,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13117,13117,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13118,13118,1,019,1,2,False
13119,13119,5,019 -> 001 -> 011 -> 010 -> 008,1,8,False
13120,13120,4,019 -> 001 -> 002 -> 003,4,4,True
13121,13121,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13122,13122,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13123,13123,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13124,13124,1,019,1,2,False
13125,13125,4,019 -> 001 -> 011 -> 002,3,2,False
13126,13126,3,019 -> 001 -> 014,8,8,True
13127,13127,3,019 -> 001 -> 002,3,2,False
13128,13128,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13129,13129,2,019 -> 001,11,14,False
13130,13130,1,019,1,2,False
13131,13131,4,019 -> 001 -> 002 -> 003,4,4,True
13132,13132,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13133,13133,1,019,1,2,False
13134,13134,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13135,13135,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13136,13136,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13137,13137,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13138,13138,3,019 -> 001 -> 011,2,2,True
13139,13139,5,019 -> 001 -> 011 -> 010 -> 008,20,8,False
13140,13140,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13141,13141,2,019 -> 001,11,14,False
13142,13142,3,019 -> 001 -> 011,2,2,True
13143,13143,1,019,1,2,False
13144,13144,4,019 -> 001 -> 011 -> 002,3,2,False
13145,13145,1,019,1,2,False
13146,13146,4,019 -> 001 -> 011 -> 012,2,2,True
13147,13147,3,019 -> 001 -> 011,2,2,True
13148,13148,2,019 -> 001,11,14,False
13149,13149,4,019 -> 001 -> 011 -> 002,3,2,False
13150,13150,3,019 -> 001 -> 011,2,2,True
13151,13151,1,019,1,2,False
13152,13152,4,019 -> 001 -> 011 -> 012,2,2,True
13153,13153,1,019,1,2,False
13154,13154,1,019,1,2,False
13155,13155,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13156,13156,7,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 014,8,8,True
13157,13157,4,019 -> 001 -> 011 -> 012,2,2,True
13158,13158,4,019 -> 001 -> 011 -> 002,3,2,False
13159,13159,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13160,13160,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
13161,13161,2,019 -> 001,11,14,False
13162,13162,10,019 -> 001 -> 011 -> 016 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13163,13163,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13164,13164,1,019,1,2,False
13165,13165,4,019 -> 001 -> 011 -> 002,3,2,False
13166,13166,9,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 014 -> 008 -> 001,11,14,False
13167,13167,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13168,13168,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13169,13169,4,019 -> 001 -> 011 -> 002,3,2,False
13170,13170,1,019,1,2,False
13171,13171,2,019 -> 001,11,14,False
13172,13172,5,019 -> 001 -> 010 -> 008 -> 001,2,14,False
13173,13173,3,019 -> 001 -> 011,10,2,False
13174,13174,4,019 -> 001 -> 011 -> 002,3,2,False
13175,13175,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13176,13176,4,019 -> 001 -> 011 -> 002,3,2,False
13177,13177,2,019 -> 001,11,14,False
13178,13178,3,019 -> 001 -> 011,2,2,True
13179,13179,1,019,1,2,False
13180,13180,1,019,1,2,False
13181,13181,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13182,13182,2,019 -> 001,11,14,False
13183,13183,2,019 -> 001,11,14,False
13184,13184,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13185,13185,10,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012,2,2,True
13186,13186,2,019 -> 009,20,20,True
13187,13187,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13188,13188,1,019,1,2,False
13189,13189,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13190,13190,3,019 -> 001 -> 011,12,2,False
13191,13191,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13192,13192,1,019,1,2,False
13193,13193,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13194,13194,6,019 -> 001 -> 010 -> 008 -> 001 -> 002,3,2,False
13195,13195,3,019 -> 001 -> 002,3,2,False
13196,13196,3,019 -> 001 -> 011,12,2,False
13197,13197,3,019 -> 001 -> 011,12,2,False
13198,13198,2,019 -> 001,11,14,False
13199,13199,4,019 -> 001 -> 011 -> 012,2,2,True
13200,13200,3,019 -> 001 -> 011,12,2,False
13201,13201,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
13202,13202,1,019,1,2,False
13203,13203,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13204,13204,2,019 -> 001,11,14,False
13205,13205,3,019 -> 001 -> 011,2,2,True
13206,13206,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13207,13207,4,019 -> 001 -> 005 -> 002,3,2,False
13208,13208,2,019 -> 001,11,14,False
13209,13209,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
13210,13210,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13211,13211,3,019 -> 001 -> 010,8,8,True
13212,13212,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13213,13213,2,019 -> 001,11,14,False
13214,13214,4,019 -> 001 -> 005 -> 002,3,2,False
13215,13215,4,019 -> 001 -> 011 -> 012,2,2,True
13216,13216,3,019 -> 001 -> 011,2,2,True
13217,13217,1,019,1,2,False
13218,13218,1,019,1,2,False
13219,13219,2,019 -> 001,11,14,False
13220,13220,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13221,13221,1,019,1,2,False
13222,13222,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13223,13223,3,019 -> 001 -> 005,2,2,True
13224,13224,1,019,1,2,False
13225,13225,4,019 -> 001 -> 005 -> 002,3,2,False
13226,13226,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13227,13227,4,019 -> 001 -> 002 -> 003,4,4,True
13228,13228,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
13229,13229,1,019,1,2,False
13230,13230,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13231,13231,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13232,13232,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
13233,13233,2,019 -> 001,10,14,False
13234,13234,2,019 -> 001,11,14,False
13235,13235,3,019 -> 001 -> 011,2,2,True
13236,13236,3,019 -> 001 -> 011,2,2,True
13237,13237,4,019 -> 001 -> 011 -> 002,3,2,False
13238,13238,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13239,13239,4,019 -> 001 -> 011 -> 012,2,2,True
13240,13240,3,019 -> 001 -> 011,2,2,True
13241,13241,4,019 -> 001 -> 011 -> 012,2,2,True
13242,13242,4,019 -> 001 -> 011 -> 010,8,8,True
13243,13243,1,019,1,2,False
13244,13244,4,019 -> 001 -> 011 -> 012,2,2,True
13245,13245,2,019 -> 001,11,14,False
13246,13246,2,019 -> 001,11,14,False
13247,13247,4,019 -> 001 -> 011 -> 002,3,2,False
13248,13248,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13249,13249,1,019,1,2,False
13250,13250,4,019 -> 001 -> 011 -> 002,3,2,False
13251,13251,3,019 -> 001 -> 014,8,8,True
13252,13252,3,019 -> 001 -> 011,2,2,True
13253,13253,4,019 -> 001 -> 011 -> 012,2,2,True
13254,13254,6,019 -> 001 -> 011 -> 010 -> 008 -> 001,11,14,False
13255,13255,2,019 -> 001,2,14,False
13256,13256,4,019 -> 001 -> 011 -> 002,3,2,False
13257,13257,4,019 -> 001 -> 002 -> 003,4,4,True
13258,13258,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13259,13259,4,019 -> 001 -> 011 -> 012,2,2,True
13260,13260,1,019,1,2,False
13261,13261,1,019,1,2,False
13262,13262,1,019,1,2,False
13263,13263,1,019,1,2,False
13264,13264,2,019 -> 001,11,14,False
13265,13265,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
13266,13266,1,019,1,2,False
13267,13267,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13268,13268,1,019,1,2,False
13269,13269,2,019 -> 001,11,14,False
13270,13270,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,2,2,True
13271,13271,4,019 -> 001 -> 014 -> 008,1,8,False
13272,13272,4,019 -> 001 -> 011 -> 002,3,2,False
13273,13273,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13274,13274,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13275,13275,3,019 -> 001 -> 011,10,2,False
13276,13276,2,019 -> 001,2,14,False
13277,13277,4,019 -> 001 -> 002 -> 003,4,4,True
13278,13278,1,019,1,2,False
13279,13279,1,019,1,2,False
13280,13280,1,019,1,2,False
13281,13281,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13282,13282,1,019,1,2,False
13283,13283,1,019,1,2,False
13284,13284,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13285,13285,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13286,13286,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13287,13287,3,019 -> 001 -> 011,2,2,True
13288,13288,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13289,13289,4,019 -> 001 -> 014 -> 008,20,8,False
13290,13290,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13291,13291,4,019 -> 001 -> 002 -> 003,4,4,True
13292,13292,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13293,13293,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13294,13294,1,019,1,2,False
13295,13295,3,019 -> 001 -> 011,12,2,False
13296,13296,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13297,13297,3,019 -> 001 -> 014,8,8,True
13298,13298,3,019 -> 001 -> 011,12,2,False
13299,13299,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13300,13300,2,019 -> 001,11,14,False
13301,13301,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13302,13302,4,019 -> 001 -> 002 -> 003,4,4,True
13303,13303,4,019 -> 001 -> 011 -> 012,2,2,True
13304,13304,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13305,13305,2,019 -> 001,11,14,False
13306,13306,6,019 -> 001 -> 002 -> 006 -> 001 -> 002,3,2,False
13307,13307,4,019 -> 001 -> 011 -> 012,2,2,True
13308,13308,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002,3,2,False
13309,13309,7,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011,2,2,True
13310,13310,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13311,13311,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13312,13312,1,019,1,2,False
13313,13313,3,019 -> 001 -> 011,2,2,True
13314,13314,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
13315,13315,1,019,1,2,False
13316,13316,4,019 -> 001 -> 011 -> 012,2,2,True
13317,13317,7,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008,1,8,False
13318,13318,1,019,1,2,False
13319,13319,2,019 -> 001,11,14,False
13320,13320,12,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13321,13321,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13322,13322,1,019,1,2,False
13323,13323,6,019 -> 001 -> 014 -> 008 -> 001 -> 014,8,8,True
13324,13324,4,019 -> 001 -> 002 -> 003,4,4,True
13325,13325,4,019 -> 001 -> 002 -> 003,4,4,True
13326,13326,4,019 -> 001 -> 011 -> 002,3,2,False
13327,13327,2,019 -> 001,11,14,False
13328,13328,1,019,1,2,False
13329,13329,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13330,13330,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13331,13331,2,019 -> 001,2,14,False
13332,13332,2,019 -> 001,11,14,False
13333,13333,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13334,13334,3,019 -> 001 -> 011,2,2,True
13335,13335,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
13336,13336,1,019,1,2,False
13337,13337,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13338,13338,4,019 -> 001 -> 011 -> 002,3,2,False
13339,13339,8,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008 -> 001,11,14,False
13340,13340,8,019 -> 001 -> 007 -> 008 -> 001 -> 002 -> 003 -> 004,20,20,True
13341,13341,3,019 -> 001 -> 011,2,2,True
13342,13342,2,019 -> 001,11,14,False
13343,13343,1,019,1,2,False
13344,13344,2,019 -> 001,5,14,False
13345,13345,2,019 -> 001,11,14,False
13346,13346,4,019 -> 001 -> 011 -> 012,2,2,True
13347,13347,2,019 -> 001,11,14,False
13348,13348,2,019 -> 001,2,14,False
13349,13349,1,019,1,2,False
13350,13350,1,019,1,2,False
13351,13351,4,019 -> 001 -> 002 -> 003,4,4,True
13352,13352,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13353,13353,2,019 -> 001,11,14,False
13354,13354,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13355,13355,4,019 -> 001 -> 005 -> 002,3,2,False
13356,13356,3,019 -> 001 -> 011,2,2,True
13357,13357,1,019,1,2,False
13358,13358,4,019 -> 001 -> 005 -> 002,3,2,False
13359,13359,4,019 -> 001 -> 011 -> 002,3,2,False
13360,13360,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13361,13361,2,019 -> 001,11,14,False
13362,13362,1,019,1,2,False
13363,13363,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13364,13364,1,019,1,2,False
13365,13365,3,019 -> 001 -> 011,2,2,True
13366,13366,2,019 -> 001,11,14,False
13367,13367,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13368,13368,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,2,2,True
13369,13369,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13370,13370,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13371,13371,2,019 -> 001,11,14,False
13372,13372,4,019 -> 001 -> 011 -> 002,3,2,False
13373,13373,2,019 -> 001,11,14,False
13374,13374,1,019,1,2,False
13375,13375,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13376,13376,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
13377,13377,2,019 -> 001,11,14,False
13378,13378,1,019,1,2,False
13379,13379,1,019,1,2,False
13380,13380,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13381,13381,4,019 -> 001 -> 011 -> 012,2,2,True
13382,13382,3,019 -> 001 -> 005,2,2,True
13383,13383,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
13384,13384,2,019 -> 001,2,14,False
13385,13385,2,019 -> 009,20,20,True
13386,13386,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 010 -> 008,1,8,False
13387,13387,4,019 -> 001 -> 011 -> 002,3,2,False
13388,13388,2,019 -> 001,2,14,False
13389,13389,1,019,1,2,False
13390,13390,3,019 -> 001 -> 011,2,2,True
13391,13391,1,019,1,2,False
13392,13392,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13393,13393,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002,3,2,False
13394,13394,3,019 -> 001 -> 011,2,2,True
13395,13395,4,019 -> 001 -> 011 -> 012,2,2,True
13396,13396,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13397,13397,2,019 -> 001,11,14,False
13398,13398,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13399,13399,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012,2,2,True
13400,13400,5,019 -> 001 -> 011 -> 010 -> 008,1,8,False
13401,13401,4,019 -> 001 -> 002 -> 003,4,4,True
13402,13402,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13403,13403,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13404,13404,4,019 -> 001 -> 005 -> 002,3,2,False
13405,13405,3,019 -> 001 -> 011,2,2,True
13406,13406,4,019 -> 001 -> 002 -> 006,20,8,False
13407,13407,2,019 -> 001,5,14,False
13408,13408,7,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001,11,14,False
13409,13409,3,019 -> 001 -> 005,2,2,True
13410,13410,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13411,13411,4,019 -> 001 -> 014 -> 008,1,8,False
13412,13412,2,019 -> 001,11,14,False
13413,13413,3,019 -> 001 -> 011,2,2,True
13414,13414,3,019 -> 001 -> 011,2,2,True
13415,13415,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13416,13416,2,019 -> 001,2,14,False
13417,13417,2,019 -> 001,11,14,False
13418,13418,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13419,13419,1,019,1,2,False
13420,13420,4,019 -> 001 -> 014 -> 008,1,8,False
13421,13421,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13422,13422,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13423,13423,4,019 -> 001 -> 011 -> 002,3,2,False
13424,13424,2,019 -> 001,11,14,False
13425,13425,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13426,13426,2,019 -> 001,11,14,False
13427,13427,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13428,13428,2,019 -> 001,11,14,False
13429,13429,3,019 -> 001 -> 011,12,2,False
13430,13430,1,019,1,2,False
13431,13431,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13432,13432,2,019 -> 001,11,14,False
13433,13433,1,019,1,2,False
13434,13434,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13435,13435,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
13436,13436,3,019 -> 001 -> 011,2,2,True
13437,13437,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13438,13438,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13439,13439,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13440,13440,8,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 011,12,2,False
13441,13441,2,019 -> 001,11,14,False
13442,13442,4,019 -> 001 -> 002 -> 003,4,4,True
13443,13443,4,019 -> 001 -> 011 -> 002,3,2,False
13444,13444,6,019 -> 001 -> 011 -> 016 -> 008 -> 001,11,14,False
13445,13445,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
13446,13446,3,019 -> 001 -> 005,2,2,True
13447,13447,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012,2,2,True
13448,13448,1,019,1,2,False
13449,13449,4,019 -> 001 -> 011 -> 002,3,2,False
13450,13450,2,019 -> 001,11,14,False
13451,13451,1,019,1,2,False
13452,13452,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13453,13453,4,019 -> 001 -> 011 -> 002,3,2,False
13454,13454,1,019,1,2,False
13455,13455,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,16,2,False
13456,13456,4,019 -> 001 -> 011 -> 002,3,2,False
13457,13457,4,019 -> 001 -> 014 -> 008,1,8,False
13458,13458,8,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008 -> 001,11,14,False
13459,13459,1,019,1,2,False
13460,13460,2,019 -> 001,11,14,False
13461,13461,4,019 -> 001 -> 002 -> 003,4,4,True
13462,13462,4,019 -> 001 -> 002 -> 003,4,4,True
13463,13463,2,019 -> 001,5,14,False
13464,13464,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13465,13465,5,019 -> 001 -> 011 -> 012 -> 010,8,8,True
13466,13466,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13467,13467,4,019 -> 001 -> 005 -> 002,3,2,False
13468,13468,2,019 -> 001,5,14,False
13469,13469,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13470,13470,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13471,13471,4,019 -> 001 -> 011 -> 002,3,2,False
13472,13472,1,019,1,2,False
13473,13473,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13474,13474,3,019 -> 001 -> 011,12,2,False
13475,13475,4,019 -> 001 -> 002 -> 003,4,4,True
13476,13476,1,019,1,2,False
13477,13477,6,019 -> 001 -> 010 -> 008 -> 001 -> 002,3,2,False
13478,13478,4,019 -> 001 -> 014 -> 008,20,8,False
13479,13479,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13480,13480,4,019 -> 001 -> 002 -> 003,4,4,True
13481,13481,4,019 -> 001 -> 002 -> 003,4,4,True
13482,13482,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13483,13483,2,019 -> 001,11,14,False
13484,13484,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13485,13485,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13486,13486,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13487,13487,10,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 011 -> 016 -> 008,1,8,False
13488,13488,3,019 -> 001 -> 002,3,2,False
13489,13489,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13490,13490,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13491,13491,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
13492,13492,2,019 -> 001,11,14,False
13493,13493,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13494,13494,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13495,13495,3,019 -> 001 -> 011,12,2,False
13496,13496,11,019 -> 001 -> 002 -> 006 -> 001 -> 002 -> 006 -> 001 -> 002 -> 006 -> 001,2,14,False
13497,13497,4,019 -> 001 -> 011 -> 012,2,2,True
13498,13498,1,019,1,2,False
13499,13499,3,019 -> 001 -> 011,12,2,False
13500,13500,4,019 -> 001 -> 011 -> 002,3,2,False
13501,13501,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
13502,13502,2,019 -> 001,14,14,True
13503,13503,4,019 -> 001 -> 011 -> 002,3,2,False
13504,13504,4,019 -> 001 -> 011 -> 002,3,2,False
13505,13505,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13506,13506,2,019 -> 001,11,14,False
13507,13507,3,019 -> 001 -> 014,8,8,True
13508,13508,1,019,1,2,False
13509,13509,1,019,1,2,False
13510,13510,4,019 -> 001 -> 002 -> 003,4,4,True
13511,13511,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13512,13512,1,019,1,2,False
13513,13513,2,019 -> 001,11,14,False
13514,13514,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13515,13515,2,019 -> 001,11,14,False
13516,13516,4,019 -> 001 -> 011 -> 002,3,2,False
13517,13517,2,019 -> 001,2,14,False
13518,13518,2,019 -> 001,11,14,False
13519,13519,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
13520,13520,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
13521,13521,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13522,13522,3,019 -> 001 -> 014,8,8,True
13523,13523,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13524,13524,1,019,1,2,False
13525,13525,2,019 -> 001,2,14,False
13526,13526,4,019 -> 001 -> 014 -> 008,1,8,False
13527,13527,2,019 -> 001,11,14,False
13528,13528,2,019 -> 001,11,14,False
13529,13529,4,019 -> 001 -> 011 -> 002,3,2,False
13530,13530,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13531,13531,3,019 -> 001 -> 014,8,8,True
13532,13532,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13533,13533,2,019 -> 001,5,14,False
13534,13534,3,019 -> 001 -> 014,8,8,True
13535,13535,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13536,13536,2,019 -> 001,11,14,False
13537,13537,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
13538,13538,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
13539,13539,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13540,13540,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
13541,13541,2,019 -> 001,11,14,False
13542,13542,1,019,1,2,False
13543,13543,4,019 -> 001 -> 011 -> 010,8,8,True
13544,13544,3,019 -> 001 -> 002,3,2,False
13545,13545,4,019 -> 001 -> 011 -> 012,2,2,True
13546,13546,3,019 -> 001 -> 011,2,2,True
13547,13547,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
13548,13548,1,019,1,2,False
13549,13549,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
13550,13550,3,019 -> 001 -> 014,1,8,False
13551,13551,1,019,1,2,False
13552,13552,4,019 -> 001 -> 011 -> 012,2,2,True
13553,13553,3,019 -> 001 -> 011,2,2,True
13554,13554,3,019 -> 001 -> 011,2,2,True
13555,13555,4,019 -> 001 -> 011 -> 012,2,2,True
13556,13556,2,019 -> 001,11,14,False
13557,13557,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
13558,13558,3,019 -> 001 -> 011,2,2,True
13559,13559,2,019 -> 001,5,14,False
