experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeSepsisReader75,68,77,RandomGenerator,24,0.43339017033576965,,0.4701492537313433,0.5974901579209392,,0.31974485516548157,2,0,0,1,05 > 17 > 15 > 16 > 08 > 17 > 04 > 01 > 08 > 09 > 01 > 11 > 02 > 01 > 17 > 01 > 10 > 05 > 14 > 01 > 13 > 11 > 15 > 07 > 01 > 13 > 06 > 12 > 05 > 16 > 14 > 08 > 12 > 13 > 05 > 06 > 03 > 14 > 07 > 12 > 02 > 06 > 14 > 09 > 12 > 10 > 03 > 12 > 13 > 04 > 01 > 03 > 14 > 00 > 07 > 16 > 02 > 06 > 15 > 06 > 07 > 17 > 03 > 00 > 02 > 02 > 06 > 02,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,25
1,OutcomeSepsisReader75,68,77,RandomGenerator,25,0.5167774558067322,,0.4477611940298507,0.5904449082943014,,0.3753364086151123,5,1,0,1,06 > 17 > 00 > 13 > 10 > 01 > 10 > 06 > 14 > 05 > 07 > 14 > 14 > 12 > 07 > 12 > 09 > 08 > 10 > 07 > 00 > 10 > 05 > 04 > 01 > 09 > 13 > 10 > 10 > 15 > 11 > 02 > 10 > 09 > 00 > 07 > 09 > 08 > 11 > 00 > 12 > 04 > 17 > 09 > 17 > 16 > 04 > 09 > 06 > 09 > 14 > 07 > 05 > 10 > 16 > 10 > 09 > 16 > 00 > 12 > 08 > 05 > 13 > 01 > 01 > 02 > 04 > 01,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,26
1,OutcomeSepsisReader75,68,77,RandomGenerator,26,0.5078014731407166,,0.4552238805970149,0.5946076860482683,,0.36935243010520935,2,1,0,1,15 > 12 > 12 > 11 > 02 > 07 > 03 > 16 > 11 > 03 > 02 > 00 > 17 > 17 > 11 > 05 > 14 > 16 > 14 > 03 > 16 > 04 > 01 > 03 > 02 > 05 > 02 > 17 > 01 > 04 > 10 > 08 > 16 > 11 > 03 > 10 > 14 > 15 > 04 > 08 > 17 > 03 > 13 > 12 > 16 > 08 > 02 > 08 > 01 > 17 > 10 > 04 > 05 > 06 > 17 > 13 > 16 > 09 > 00 > 17 > 15 > 13 > 04 > 07 > 14 > 04 > 14 > 04,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,27
1,OutcomeSepsisReader75,68,77,RandomGenerator,27,0.49694007635116577,,0.4626865671641791,0.5984735736612861,,0.36211147904396057,2,0,0,1,16 > 08 > 12 > 01 > 05 > 11 > 13 > 06 > 06 > 12 > 02 > 02 > 12 > 17 > 14 > 08 > 12 > 03 > 05 > 03 > 03 > 04 > 17 > 14 > 01 > 11 > 12 > 07 > 01 > 16 > 04 > 11 > 17 > 10 > 03 > 00 > 09 > 03 > 07 > 10 > 01 > 08 > 09 > 16 > 00 > 07 > 05 > 15 > 17 > 16 > 13 > 01 > 16 > 05 > 14 > 11 > 11 > 01 > 04 > 15 > 06 > 06 > 16 > 01 > 13 > 05 > 06 > 04,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,28
1,OutcomeSepsisReader75,68,77,RandomGenerator,48,0.4524078667163849,,0.4701492537313433,0.5973717839757449,,0.3324233293533325,5,0,0,1,17 > 13 > 00 > 15 > 06 > 04 > 16 > 09 > 04 > 00 > 17 > 06 > 16 > 01 > 05 > 11 > 02 > 02 > 03 > 17 > 10 > 04 > 15 > 14 > 03 > 07 > 06 > 11 > 00 > 12 > 16 > 10 > 16 > 15 > 17 > 13 > 01 > 07 > 11 > 00 > 06 > 17 > 12 > 11 > 07 > 13 > 10 > 03 > 04 > 16 > 08 > 06 > 00 > 02 > 15 > 06 > 11 > 09 > 02 > 08 > 06 > 12 > 07 > 13 > 14 > 01 > 03 > 12,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,29
1,OutcomeSepsisReader75,68,77,RandomGenerator,47,0.4601048231124878,,0.4626865671641791,0.6100062435318125,,0.33755460381507874,1,0,0,1,05 > 03 > 08 > 16 > 06 > 16 > 14 > 14 > 14 > 03 > 05 > 04 > 09 > 04 > 12 > 11 > 08 > 11 > 11 > 12 > 11 > 01 > 06 > 12 > 07 > 07 > 05 > 03 > 17 > 00 > 17 > 01 > 17 > 16 > 17 > 08 > 14 > 17 > 12 > 03 > 06 > 10 > 09 > 05 > 10 > 12 > 10 > 09 > 15 > 05 > 16 > 16 > 02 > 13 > 01 > 06 > 12 > 09 > 08 > 03 > 10 > 07 > 15 > 11 > 15 > 05 > 11 > 01,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,30
1,OutcomeSepsisReader75,68,77,RandomGenerator,46,0.45587030053138733,,0.4626865671641791,0.5916509761859632,,0.3347316086292267,5,0,0,1,02 > 07 > 17 > 14 > 16 > 12 > 13 > 00 > 12 > 16 > 16 > 04 > 08 > 14 > 04 > 06 > 07 > 01 > 13 > 02 > 04 > 00 > 02 > 16 > 12 > 13 > 02 > 10 > 04 > 03 > 03 > 00 > 11 > 12 > 13 > 04 > 12 > 14 > 17 > 15 > 05 > 16 > 00 > 00 > 09 > 05 > 04 > 16 > 01 > 13 > 03 > 07 > 06 > 05 > 17 > 07 > 07 > 14 > 04 > 11 > 09 > 13 > 03 > 14 > 09 > 02 > 13 > 02,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,31
1,OutcomeSepsisReader75,68,77,RandomGenerator,45,0.4100477993488312,,0.4701492537313433,0.6142795704791664,,0.3041832745075226,7,0,0,1,13 > 10 > 16 > 05 > 11 > 01 > 01 > 01 > 06 > 10 > 07 > 08 > 15 > 09 > 02 > 04 > 00 > 08 > 09 > 17 > 15 > 09 > 00 > 13 > 15 > 00 > 00 > 10 > 11 > 17 > 06 > 13 > 09 > 00 > 12 > 01 > 00 > 06 > 07 > 06 > 14 > 05 > 01 > 07 > 03 > 05 > 16 > 08 > 05 > 08 > 09 > 01 > 08 > 12 > 03 > 11 > 09 > 02 > 05 > 17 > 01 > 10 > 00 > 11 > 09 > 04 > 04 > 06,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,32
1,OutcomeSepsisReader75,68,77,RandomGenerator,44,0.5255210399627686,,0.4776119402985075,0.6038267349258597,,0.38116541504859924,4,1,0,1,11 > 16 > 06 > 04 > 14 > 14 > 01 > 05 > 13 > 03 > 16 > 11 > 00 > 00 > 10 > 01 > 02 > 06 > 04 > 07 > 02 > 06 > 14 > 07 > 08 > 00 > 03 > 13 > 12 > 07 > 13 > 06 > 08 > 10 > 12 > 11 > 15 > 00 > 12 > 13 > 12 > 10 > 03 > 17 > 07 > 08 > 13 > 07 > 06 > 16 > 13 > 07 > 02 > 14 > 04 > 14 > 10 > 09 > 10 > 03 > 05 > 14 > 07 > 10 > 06 > 17 > 12 > 02,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,33
1,OutcomeSepsisReader75,68,77,RandomGenerator,43,0.4746081531047821,,0.4626865671641791,0.6021735939079491,,0.34722352027893066,4,0,0,1,13 > 00 > 09 > 14 > 04 > 09 > 10 > 05 > 03 > 00 > 10 > 15 > 16 > 07 > 09 > 09 > 06 > 07 > 09 > 07 > 02 > 04 > 03 > 05 > 09 > 10 > 15 > 15 > 02 > 16 > 05 > 04 > 02 > 01 > 13 > 12 > 15 > 11 > 12 > 03 > 11 > 02 > 00 > 10 > 06 > 01 > 05 > 13 > 00 > 14 > 14 > 01 > 02 > 16 > 03 > 13 > 16 > 06 > 14 > 09 > 17 > 01 > 11 > 11 > 05 > 02 > 02 > 16,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,34
1,OutcomeSepsisReader75,68,77,RandomGenerator,42,0.4663340449333191,,0.4701492537313433,0.603657168373275,,0.3417074680328369,5,0,0,1,12 > 17 > 06 > 11 > 04 > 15 > 01 > 12 > 14 > 11 > 00 > 07 > 07 > 00 > 07 > 04 > 00 > 04 > 13 > 10 > 12 > 01 > 00 > 00 > 10 > 08 > 06 > 09 > 02 > 10 > 07 > 09 > 08 > 14 > 05 > 05 > 06 > 09 > 12 > 04 > 05 > 12 > 07 > 11 > 07 > 10 > 12 > 04 > 13 > 17 > 09 > 08 > 03 > 08 > 05 > 15 > 15 > 03 > 16 > 13 > 04 > 08 > 16 > 13 > 02 > 12 > 04 > 09,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,35
1,OutcomeSepsisReader75,68,77,RandomGenerator,41,0.5105096101760864,,0.4477611940298507,0.5823315333553433,,0.37115779519081116,2,1,0,1,01 > 13 > 04 > 13 > 15 > 03 > 05 > 02 > 13 > 04 > 08 > 10 > 13 > 11 > 05 > 13 > 11 > 07 > 02 > 13 > 06 > 04 > 12 > 00 > 13 > 01 > 17 > 14 > 07 > 13 > 17 > 06 > 12 > 13 > 17 > 12 > 16 > 10 > 10 > 04 > 04 > 08 > 10 > 10 > 10 > 03 > 15 > 05 > 02 > 15 > 15 > 12 > 02 > 08 > 12 > 00 > 07 > 11 > 15 > 11 > 12 > 15 > 13 > 04 > 17 > 15 > 01 > 11,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,36
1,OutcomeSepsisReader75,68,77,RandomGenerator,40,0.474355012178421,,0.4776119402985075,0.6099356576490798,,0.34705474972724915,2,0,0,1,15 > 09 > 04 > 05 > 01 > 02 > 17 > 12 > 06 > 00 > 13 > 11 > 09 > 01 > 15 > 17 > 14 > 16 > 08 > 03 > 11 > 16 > 02 > 07 > 10 > 01 > 03 > 05 > 01 > 14 > 03 > 05 > 05 > 15 > 16 > 06 > 01 > 09 > 08 > 17 > 12 > 15 > 07 > 01 > 08 > 09 > 07 > 00 > 17 > 10 > 11 > 08 > 02 > 17 > 02 > 05 > 01 > 07 > 15 > 05 > 16 > 10 > 14 > 02 > 08 > 12 > 16 > 04,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,37
1,OutcomeSepsisReader75,68,77,RandomGenerator,39,0.49246329069137573,,0.4552238805970149,0.5881653904852588,,0.3591269552707672,4,0,0,1,01 > 04 > 16 > 09 > 17 > 10 > 06 > 16 > 17 > 06 > 09 > 15 > 17 > 16 > 05 > 02 > 16 > 04 > 12 > 06 > 13 > 06 > 05 > 10 > 00 > 08 > 06 > 00 > 07 > 00 > 10 > 14 > 00 > 15 > 10 > 17 > 10 > 13 > 02 > 13 > 17 > 03 > 17 > 01 > 12 > 15 > 11 > 11 > 08 > 04 > 01 > 03 > 10 > 01 > 09 > 05 > 05 > 12 > 12 > 17 > 17 > 14 > 07 > 06 > 15 > 04 > 08 > 16,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,38
1,OutcomeSepsisReader75,68,77,RandomGenerator,38,0.4429549276828766,,0.4626865671641791,0.587765727576764,,0.32612136006355286,5,0,0,1,17 > 12 > 17 > 00 > 05 > 06 > 12 > 03 > 15 > 09 > 16 > 17 > 07 > 03 > 11 > 03 > 04 > 10 > 03 > 12 > 03 > 08 > 16 > 02 > 02 > 14 > 09 > 01 > 06 > 06 > 09 > 12 > 00 > 13 > 03 > 14 > 13 > 16 > 00 > 09 > 14 > 11 > 06 > 09 > 05 > 10 > 01 > 13 > 10 > 14 > 14 > 02 > 06 > 01 > 14 > 15 > 02 > 05 > 14 > 01 > 05 > 00 > 08 > 11 > 04 > 04 > 08,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,39
1,OutcomeSepsisReader75,68,77,RandomGenerator,37,0.45919331908226013,,0.4776119402985075,0.6068166847448073,,0.336946964263916,5,0,0,1,15 > 15 > 09 > 16 > 10 > 17 > 15 > 02 > 14 > 04 > 03 > 09 > 14 > 17 > 00 > 00 > 06 > 02 > 07 > 12 > 17 > 03 > 11 > 09 > 07 > 17 > 16 > 12 > 13 > 04 > 15 > 08 > 07 > 17 > 00 > 09 > 17 > 08 > 16 > 00 > 03 > 07 > 09 > 01 > 07 > 15 > 06 > 04 > 01 > 11 > 07 > 06 > 14 > 13 > 03 > 09 > 10 > 07 > 16 > 10 > 07 > 08 > 15 > 06 > 03 > 00 > 07 > 06,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,40
1,OutcomeSepsisReader75,68,77,RandomGenerator,36,0.451283723115921,,0.4552238805970149,0.5846460399177111,,0.33167389035224915,2,0,0,1,06 > 11 > 05 > 04 > 13 > 16 > 11 > 09 > 01 > 09 > 15 > 09 > 03 > 09 > 14 > 15 > 04 > 03 > 16 > 12 > 16 > 01 > 12 > 15 > 09 > 14 > 07 > 03 > 14 > 08 > 12 > 12 > 07 > 11 > 16 > 06 > 08 > 15 > 15 > 01 > 07 > 13 > 05 > 09 > 16 > 00 > 07 > 08 > 07 > 04 > 07 > 08 > 00 > 04 > 02 > 14 > 10 > 08 > 03 > 04 > 17 > 17 > 06 > 12 > 06 > 01 > 05 > 02,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,41
1,OutcomeSepsisReader75,68,77,RandomGenerator,35,0.4777570962905884,,0.4626865671641791,0.5875145330000588,,0.3493227958679199,8,0,0,1,10 > 03 > 10 > 03 > 17 > 13 > 14 > 05 > 12 > 05 > 08 > 07 > 00 > 17 > 13 > 03 > 02 > 02 > 13 > 00 > 00 > 11 > 00 > 09 > 00 > 12 > 09 > 01 > 09 > 15 > 04 > 06 > 14 > 14 > 17 > 04 > 08 > 05 > 02 > 17 > 06 > 02 > 01 > 17 > 11 > 08 > 02 > 12 > 03 > 04 > 08 > 13 > 04 > 12 > 13 > 07 > 04 > 17 > 15 > 04 > 01 > 00 > 00 > 16 > 13 > 13 > 11,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,42
1,OutcomeSepsisReader75,68,77,RandomGenerator,34,0.4862343370914459,,0.4626865671641791,0.5916020610254781,,0.35497429966926575,3,0,0,1,02 > 04 > 14 > 14 > 02 > 02 > 15 > 13 > 07 > 13 > 06 > 13 > 14 > 17 > 04 > 11 > 07 > 13 > 05 > 13 > 11 > 07 > 11 > 02 > 04 > 12 > 12 > 10 > 04 > 05 > 01 > 10 > 11 > 07 > 14 > 16 > 04 > 17 > 08 > 14 > 08 > 17 > 14 > 09 > 06 > 06 > 08 > 14 > 11 > 08 > 03 > 11 > 14 > 02 > 02 > 08 > 12 > 01 > 08 > 03 > 14 > 17 > 08 > 00 > 09 > 14,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,43
1,OutcomeSepsisReader75,68,77,RandomGenerator,33,0.45888376235961914,,0.4626865671641791,0.5930477908660041,,0.3367405831813812,3,0,0,1,08 > 11 > 02 > 06 > 10 > 15 > 07 > 15 > 10 > 04 > 14 > 08 > 14 > 00 > 04 > 07 > 12 > 02 > 10 > 10 > 09 > 09 > 10 > 07 > 08 > 05 > 15 > 01 > 04 > 09 > 08 > 10 > 07 > 02 > 07 > 17 > 13 > 08 > 12 > 06 > 04 > 01 > 08 > 06 > 05 > 03 > 07 > 11 > 00 > 09 > 05 > 12 > 11 > 07 > 12 > 04 > 09 > 17 > 08 > 00 > 02 > 10 > 09 > 10 > 16 > 08 > 10 > 05,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,44
1,OutcomeSepsisReader75,68,77,RandomGenerator,32,0.41591861844062805,,0.4626865671641791,0.6016230646982672,,0.30809715390205383,2,0,0,1,03 > 10 > 06 > 09 > 01 > 15 > 11 > 13 > 16 > 09 > 12 > 07 > 15 > 02 > 08 > 07 > 15 > 10 > 16 > 13 > 01 > 10 > 10 > 02 > 17 > 05 > 06 > 15 > 04 > 16 > 16 > 11 > 09 > 11 > 02 > 16 > 10 > 17 > 17 > 02 > 07 > 00 > 00 > 13 > 16 > 15 > 06 > 14 > 02 > 04 > 16 > 07 > 14 > 07 > 14 > 15 > 07 > 03 > 03 > 02 > 09 > 11 > 02 > 16 > 14 > 02 > 14 > 01,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,45
1,OutcomeSepsisReader75,68,77,RandomGenerator,31,0.5304151177406311,,0.4626865671641791,0.5919187474385762,,0.3844281733036041,4,1,0,1,04 > 07 > 08 > 11 > 06 > 15 > 12 > 13 > 10 > 08 > 10 > 06 > 13 > 00 > 10 > 12 > 10 > 08 > 15 > 03 > 10 > 07 > 06 > 12 > 04 > 02 > 06 > 08 > 00 > 02 > 13 > 17 > 14 > 15 > 15 > 02 > 07 > 05 > 06 > 10 > 01 > 01 > 15 > 07 > 10 > 09 > 02 > 00 > 05 > 07 > 10 > 17 > 15 > 13 > 16 > 15 > 03 > 13 > 15 > 06 > 15 > 03 > 16 > 00 > 02 > 05 > 02 > 01,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,46
1,OutcomeSepsisReader75,68,77,RandomGenerator,30,0.5122283697128296,,0.4701492537313433,0.6014353385842632,,0.37230363488197327,3,1,0,1,05 > 04 > 06 > 16 > 07 > 01 > 14 > 01 > 01 > 17 > 16 > 14 > 12 > 12 > 04 > 16 > 09 > 04 > 06 > 04 > 06 > 13 > 04 > 04 > 06 > 12 > 03 > 16 > 11 > 01 > 08 > 05 > 00 > 14 > 10 > 12 > 04 > 10 > 07 > 04 > 01 > 17 > 08 > 17 > 08 > 02 > 00 > 05 > 03 > 09 > 11 > 08 > 02 > 10 > 08 > 11 > 08 > 00 > 15 > 09 > 08 > 07 > 15 > 04 > 12 > 09 > 17 > 17,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,47
1,OutcomeSepsisReader75,68,77,RandomGenerator,29,0.4654630124568939,,0.4477611940298507,0.5955031294868165,,0.34112676978111267,1,0,0,1,12 > 15 > 01 > 09 > 11 > 03 > 09 > 02 > 03 > 16 > 16 > 08 > 13 > 13 > 09 > 07 > 09 > 08 > 05 > 13 > 06 > 06 > 10 > 09 > 16 > 06 > 11 > 05 > 10 > 09 > 13 > 14 > 13 > 08 > 09 > 14 > 01 > 09 > 06 > 10 > 17 > 17 > 07 > 12 > 13 > 16 > 16 > 04 > 10 > 08 > 00 > 07 > 14 > 07 > 12 > 14 > 09 > 11 > 04 > 13 > 10 > 08 > 05 > 06 > 14 > 12 > 07 > 12,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,48
1,OutcomeSepsisReader75,68,77,RandomGenerator,28,0.4480103850364685,,0.4477611940298507,0.5879151230623276,,0.32949167490005493,9,0,0,1,03 > 09 > 00 > 09 > 00 > 12 > 08 > 08 > 14 > 13 > 14 > 11 > 12 > 01 > 11 > 04 > 09 > 15 > 16 > 04 > 02 > 14 > 08 > 12 > 15 > 00 > 17 > 12 > 14 > 04 > 06 > 11 > 09 > 17 > 14 > 16 > 00 > 07 > 05 > 09 > 04 > 01 > 13 > 06 > 10 > 00 > 00 > 09 > 04 > 05 > 00 > 08 > 01 > 15 > 09 > 17 > 05 > 08 > 00 > 04 > 05 > 09 > 05 > 09 > 00 > 12 > 10 > 17,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,49
1,OutcomeSepsisReader75,68,77,RandomGenerator,1,0.5198439955711365,,0.4701492537313433,0.6133588896883055,,0.37738075852394104,4,1,0,1,01 > 15 > 14 > 04 > 09 > 16 > 00 > 08 > 13 > 01 > 17 > 00 > 15 > 17 > 07 > 14 > 08 > 13 > 09 > 04 > 08 > 15 > 14 > 05 > 00 > 14 > 09 > 11 > 04 > 03 > 08 > 15 > 03 > 06 > 06 > 14 > 06 > 01 > 14 > 02 > 03 > 02 > 04 > 10 > 03 > 16 > 06 > 08 > 04 > 16 > 03 > 08 > 09 > 06 > 00 > 09 > 12 > 03 > 12 > 06 > 04 > 14 > 13 > 11 > 12 > 02 > 11 > 07,16 > 01 > 05 > 06 > 03 > 02 > 04 > 07 > 08 > 09 > 02 > 03 > 02 > 03 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,4,50
