experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,34,0.0011084324214607477,2.1386417054107416,0.4917582417582418,0.6484544632748448,0.0,0.998429000377655,21,0,1,0,10 > 00 > 06 > 12 > 11 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 29 > 00 > 00 > 10,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,17,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,33,0.0006266467389650643,2.139456610159247,0.5018315018315018,0.6388748985193958,0.0,0.9987502098083496,21,0,1,0,06 > 00 > 08 > 00 > 00 > 00 > 25 > 00 > 00 > 00 > 00 > 00 > 00 > 15 > 16 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,18,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,32,0.003907342907041311,2.139825324486919,0.49633699633699635,0.6469253107816061,0.0,0.9965630173683167,19,0,1,0,10 > 00 > 00 > 00 > 00 > 00 > 00 > 15 > 16 > 00 > 00 > 00 > 00 > 33 > 33 > 00 > 06 > 00 > 00 > 07 > 00 > 00 > 00 > 00 > 00 > 25,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,19,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,31,0.0005096809472888708,2.140241119240173,0.5054945054945055,0.6359185006665962,0.0,0.998828113079071,18,0,1,0,30 > 00 > 34 > 00 > 08 > 00 > 00 > 12 > 06 > 00 > 00 > 00 > 07 > 00 > 13 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,20,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,30,0.0006225398974493146,2.1406579671193375,0.49725274725274726,0.644652327849226,0.0,0.9987528920173645,20,0,1,0,33 > 00 > 00 > 15 > 00 > 00 > 00 > 16 > 00 > 00 > 34 > 26 > 06 > 00 > 00 > 19,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,21,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,29,0.0007361787720583379,2.1420251505477,0.5036630036630036,0.6396850719754862,0.0,0.9986770749092102,19,0,1,0,29 > 00 > 13 > 00 > 00 > 33 > 00 > 01 > 00 > 33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 00 > 08 > 00 > 00 > 10,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,22,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,28,0.0007051259744912386,2.1424878251918154,0.5027472527472527,0.6410427551189708,0.0,0.998697817325592,21,0,1,0,26 > 22 > 05 > 00 > 00 > 00 > 12 > 00 > 07 > 00 > 00 > 00 > 00 > 00 > 00 > 12,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,23,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,27,0.0011459756642580032,2.142522223277684,0.49725274725274726,0.6468655095980873,0.0,0.9984039664268494,22,0,1,0,08 > 00 > 00 > 00 > 00 > 00 > 23 > 00 > 00 > 00 > 00 > 10 > 00 > 00 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 16,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,24,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,26,0.0006106176297180355,2.142659124482206,0.5,0.6438982454424413,0.0,0.9987608790397644,20,0,1,0,24 > 01 > 00 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 23 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 00 > 19 > 00 > 00 > 00 > 00 > 00 > 00 > 04,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,25,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,25,0.02754174917936325,2.1433372156109893,0.51007326007326,0.652457187597208,0.0,0.9808067679405212,18,0,1,0,04 > 00 > 00 > 00 > 09 > 13 > 00 > 27 > 15 > 00 > 14 > 00 > 34 > 00 > 00 > 00 > 00 > 00 > 00 > 10 > 00 > 00 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,26,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,24,0.0006740347016602755,2.143882222420085,0.49725274725274726,0.6479109154253639,0.0,0.9987185597419739,21,0,1,0,10 > 21 > 00 > 34 > 21 > 00 > 03 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 09,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,27,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,23,0.0006807862082496285,2.1448473418112055,0.5073260073260073,0.6388073046962272,0.0,0.998714029788971,18,0,1,0,04 > 05 > 10 > 00 > 00 > 00 > 00 > 06 > 00 > 00 > 00 > 00 > 17 > 00 > 00 > 24 > 00 > 00 > 29 > 25 > 00 > 14,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,28,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,22,0.0006316289654932916,2.1454107680521273,0.5036630036630036,0.6430008924408815,0.0,0.9987468719482422,19,0,1,0,32 > 00 > 00 > 27 > 00 > 00 > 00 > 02 > 00 > 00 > 10 > 14 > 33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 20 > 00 > 32,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,29,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,21,0.0005704638897441328,2.145462934930502,0.5009157509157509,0.6457596020941272,0.0,0.9987875819206238,18,0,1,0,10 > 06 > 00 > 00 > 00 > 00 > 00 > 15 > 16 > 00 > 00 > 00 > 20 > 33 > 33 > 00 > 06 > 00 > 00 > 00 > 00 > 00 > 09,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,30,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,20,0.0006276900530792773,2.1456525563122306,0.5082417582417582,0.6386613631225049,0.0,0.9987494349479675,17,0,1,0,34 > 00 > 00 > 00 > 20 > 00 > 34 > 00 > 01 > 12 > 15 > 00 > 22 > 34 > 29 > 00 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,31,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,19,0.0006657384801656008,2.1462665317755967,0.4990842490842491,0.6484581201127648,0.0,0.9987241625785828,19,0,1,0,09 > 09 > 12 > 26 > 00 > 00 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 20 > 00 > 00 > 18,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,32,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,18,0.0006590135744772851,2.146944403150447,0.5073260073260073,0.6408898225021439,0.0,0.9987285733222961,16,0,1,0,04 > 00 > 23 > 00 > 00 > 05 > 33 > 27 > 33 > 06 > 00 > 00 > 17 > 00 > 18 > 00 > 00 > 00 > 00 > 00 > 27 > 00 > 00 > 00 > 04,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,33,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,17,0.000785529671702534,2.1479907197117045,0.51007326007326,0.6392732864931505,0.0,0.9986441731452942,19,0,1,0,09 > 00 > 00 > 00 > 21 > 00 > 00 > 05 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 00 > 02 > 09 > 00 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 33,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,34,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,16,0.0006185398087836802,2.1484464722478105,0.5027472527472527,0.6469435856695336,0.0,0.9987556338310242,18,0,1,0,02 > 00 > 00 > 00 > 34 > 05 > 33 > 00 > 21 > 00 > 00 > 34 > 00 > 05 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 09,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,35,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,15,0.0007246026070788503,2.148870048377104,0.49725274725274726,0.6529324180066811,0.0,0.9986848831176758,20,0,1,0,01 > 01 > 07 > 00 > 00 > 00 > 34 > 34 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 17 > 00 > 03,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,36,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,14,0.0007546767010353506,2.149585664526427,0.5018315018315018,0.6490893067378938,0.0,0.9986648559570312,21,0,1,0,23 > 00 > 00 > 00 > 00 > 00 > 03 > 00 > 00 > 00 > 00 > 08 > 00 > 00 > 00 > 00 > 28 > 00 > 02 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,37,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,13,0.0007238151738420129,2.1510705507079932,0.5064102564102564,0.6459749343429029,0.0,0.998685359954834,19,0,1,0,04 > 00 > 00 > 00 > 01 > 00 > 00 > 34 > 00 > 24 > 23 > 09 > 00 > 00 > 00 > 12 > 29,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,38,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,12,0.000637399556580931,2.151503365845169,0.5119047619047619,0.6408556062940756,0.0,0.9987429976463318,19,0,1,0,01 > 00 > 03 > 11 > 12 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 20 > 00 > 28 > 00 > 00 > 00 > 12,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,39,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,11,0.000608924136031419,2.1525559498004325,0.5091575091575091,0.644636488719553,0.0,0.9987619519233704,18,0,1,0,30 > 02 > 34 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 13 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 26 > 00 > 00 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,40,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,10,0.0005116844549775124,2.1576451844163365,0.5064102564102564,0.6524081262291941,0.0,0.998826801776886,17,0,1,0,05 > 00 > 00 > 00 > 00 > 00 > 08 > 00 > 00 > 10 > 00 > 12 > 00 > 00 > 33 > 23 > 00 > 26 > 00 > 00 > 02 > 00 > 33 > 00 > 00 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20 > 34,1111,ES_EGW_SBI_ES_UC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_UniformCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.014999151229858398,1,5,41,200.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
